county_name,short_names,naics,date,sales,units
Ferry County,Services,54,2015-01-01,857462,179
Ferry County,Services,54,2016-01-01,624643,186
Ferry County,Services,55,2008-01-01,0,0
Ferry County,Services,55,2009-01-01,0,0
Ferry County,Services,55,2012-01-01,0,0
Ferry County,Utilities,22,2005-01-01,0,0
Ferry County,Utilities,22,2006-01-01,0,0
Ferry County,Utilities,22,2007-01-01,0,0
Ferry County,Utilities,22,2008-01-01,0,0
Ferry County,Utilities,22,2009-01-01,46449,3
Ferry County,Utilities,22,2010-01-01,0,0
Ferry County,Utilities,22,2011-01-01,0,0
Ferry County,Utilities,22,2012-01-01,41011,3
Ferry County,Utilities,22,2013-01-01,0,0
Ferry County,Utilities,22,2014-01-01,6141,4
Ferry County,Utilities,22,2015-01-01,0,0
Ferry County,Utilities,22,2016-01-01,0,0
Ferry County,Wholesale Trade,42,2005-01-01,2642160,319
Ferry County,Wholesale Trade,42,2006-01-01,2751496,311
Ferry County,Wholesale Trade,42,2007-01-01,4770000,371
Ferry County,Wholesale Trade,42,2008-01-01,6272021,497
Ferry County,Wholesale Trade,42,2009-01-01,5862340,573
Ferry County,Wholesale Trade,42,2010-01-01,6785892,652
Ferry County,Wholesale Trade,42,2011-01-01,8635569,675
Ferry County,Wholesale Trade,42,2012-01-01,7651733,685
Ferry County,Wholesale Trade,42,2013-01-01,4665006,726
Ferry County,Wholesale Trade,42,2014-01-01,5758109,700
Ferry County,Wholesale Trade,42,2015-01-01,4451739,716
Ferry County,Wholesale Trade,42,2016-01-01,4844384,732
Franklin County,Admin Support,56,2005-01-01,8744269,411
Franklin County,Admin Support,56,2006-01-01,10154473,462
Franklin County,Admin Support,56,2007-01-01,12386426,465
Franklin County,Admin Support,56,2008-01-01,15133940,561
Franklin County,Admin Support,56,2009-01-01,14181480,608
Franklin County,Admin Support,56,2010-01-01,15337717,613
Franklin County,Admin Support,56,2011-01-01,15461092,664
Franklin County,Admin Support,56,2012-01-01,18233933,728
Franklin County,Admin Support,56,2013-01-01,18210044,715
Franklin County,Admin Support,56,2014-01-01,25866635,750
Franklin County,Admin Support,56,2015-01-01,27440661,765
Franklin County,Admin Support,56,2016-01-01,27846032,799
Franklin County,Ag. and Forestry,11,2005-01-01,5315482,35
Franklin County,Ag. and Forestry,11,2006-01-01,3624718,26
Franklin County,Ag. and Forestry,11,2007-01-01,2350485,25
Franklin County,Ag. and Forestry,11,2008-01-01,5419645,45
Franklin County,Ag. and Forestry,11,2009-01-01,5277811,48
Franklin County,Ag. and Forestry,11,2010-01-01,7698424,46
Franklin County,Ag. and Forestry,11,2011-01-01,5679267,47
Franklin County,Ag. and Forestry,11,2012-01-01,5036063,53
Franklin County,Ag. and Forestry,11,2013-01-01,2550399,47
Franklin County,Ag. and Forestry,11,2014-01-01,2903119,57
Franklin County,Ag. and Forestry,11,2015-01-01,2583633,57
Franklin County,Ag. and Forestry,11,2016-01-01,2872275,47
Franklin County,Arts and Entertainment,71,2005-01-01,4463328,37
Franklin County,Arts and Entertainment,71,2006-01-01,4832901,46
Franklin County,Arts and Entertainment,71,2007-01-01,5166267,33
Franklin County,Arts and Entertainment,71,2008-01-01,5502310,47
Franklin County,Arts and Entertainment,71,2009-01-01,4336327,43
Franklin County,Arts and Entertainment,71,2010-01-01,3933878,53
Franklin County,Arts and Entertainment,71,2011-01-01,3858801,58
Franklin County,Arts and Entertainment,71,2012-01-01,3915131,76
Franklin County,Arts and Entertainment,71,2013-01-01,4000973,78
Franklin County,Arts and Entertainment,71,2014-01-01,5254282,71
Franklin County,Arts and Entertainment,71,2015-01-01,6515252,82
Franklin County,Arts and Entertainment,71,2016-01-01,7359714,87
Franklin County,Construction,23,2005-01-01,167921158,1439
Franklin County,Construction,23,2006-01-01,181990854,1508
Franklin County,Construction,23,2007-01-01,251169221,1538
Franklin County,Construction,23,2008-01-01,250260748,1594
Franklin County,Construction,23,2009-01-01,151121686,1609
Franklin County,Construction,23,2010-01-01,150999156,1736
Franklin County,Construction,23,2011-01-01,140879207,1811
Franklin County,Construction,23,2012-01-01,148147694,1875
Franklin County,Construction,23,2013-01-01,172288464,1938
Franklin County,Construction,23,2014-01-01,196454560,1991
Franklin County,Construction,23,2015-01-01,219703768,2040
Franklin County,Construction,23,2016-01-01,229490941,2053
Franklin County,Distribution,48,2005-01-01,4316907,46
Franklin County,Distribution,48,2006-01-01,4464132,45
Franklin County,Distribution,48,2007-01-01,5024112,30
Franklin County,Distribution,48,2008-01-01,5495980,42
Franklin County,Distribution,48,2009-01-01,5218003,50
Franklin County,Distribution,48,2010-01-01,8200890,54
Franklin County,Distribution,48,2011-01-01,5509924,53
Franklin County,Distribution,48,2012-01-01,9902024,62
Franklin County,Distribution,48,2013-01-01,8119813,48
Franklin County,Distribution,48,2014-01-01,7617133,54
Franklin County,Distribution,48,2015-01-01,7616880,56
Franklin County,Distribution,48,2016-01-01,8234090,68
Franklin County,Distribution,49,2005-01-01,280472,5
Franklin County,Distribution,49,2006-01-01,56659,5
Franklin County,Distribution,49,2007-01-01,69126,6
Franklin County,Distribution,49,2008-01-01,79929,10
Franklin County,Distribution,49,2009-01-01,129803,13
Franklin County,Distribution,49,2010-01-01,70373,13
Franklin County,Distribution,49,2011-01-01,19803,7
Franklin County,Distribution,49,2012-01-01,37826,8
Franklin County,Distribution,49,2013-01-01,178976,8
Franklin County,Distribution,49,2014-01-01,26083,4
Franklin County,Distribution,49,2015-01-01,39915,5
Franklin County,Distribution,49,2016-01-01,46546,8
Franklin County,Education,61,2005-01-01,556155,25
Franklin County,Education,61,2006-01-01,691802,27
Franklin County,Education,61,2007-01-01,202436,30
Franklin County,Education,61,2008-01-01,269809,51
Franklin County,Education,61,2009-01-01,693924,85
Franklin County,Education,61,2010-01-01,486401,94
Franklin County,Education,61,2011-01-01,591458,108
Franklin County,Education,61,2012-01-01,701271,119
Franklin County,Education,61,2013-01-01,767459,120
Franklin County,Education,61,2014-01-01,1258787,146
Franklin County,Education,61,2015-01-01,853479,154
Franklin County,Education,61,2016-01-01,2011660,176
Franklin County,FIRE,52,2005-01-01,5496193,127
Franklin County,FIRE,52,2006-01-01,6406686,120
Franklin County,FIRE,52,2007-01-01,5598672,121
Franklin County,FIRE,52,2008-01-01,5504736,129
Franklin County,FIRE,52,2009-01-01,6206607,130
Franklin County,FIRE,52,2010-01-01,5301000,119
Franklin County,FIRE,52,2011-01-01,6212483,139
Franklin County,FIRE,52,2012-01-01,5899325,136
Franklin County,FIRE,52,2013-01-01,4607272,170
Franklin County,FIRE,52,2014-01-01,4973885,176
Franklin County,FIRE,52,2015-01-01,5569808,189
Franklin County,FIRE,52,2016-01-01,9993354,192
Franklin County,FIRE,53,2005-01-01,42058143,325
Franklin County,FIRE,53,2006-01-01,45491585,306
Franklin County,FIRE,53,2007-01-01,48174612,317
Franklin County,FIRE,53,2008-01-01,40762003,364
Franklin County,FIRE,53,2009-01-01,37862368,376
Franklin County,FIRE,53,2010-01-01,37210853,391
Franklin County,FIRE,53,2011-01-01,38254990,379
Franklin County,FIRE,53,2012-01-01,38210621,408
Franklin County,FIRE,53,2013-01-01,38808302,398
Franklin County,FIRE,53,2014-01-01,42071106,413
Franklin County,FIRE,53,2015-01-01,42368048,441
Franklin County,FIRE,53,2016-01-01,39490527,475
Franklin County,Government,92,2005-01-01,158233,4
Franklin County,Government,92,2006-01-01,247814,4
Franklin County,Government,92,2007-01-01,158673,3
Franklin County,Government,92,2008-01-01,337014,7
Franklin County,Government,92,2009-01-01,465390,9
Franklin County,Government,92,2010-01-01,748556,13
Franklin County,Government,92,2011-01-01,1697349,11
Franklin County,Government,92,2012-01-01,2100848,20
Franklin County,Government,92,2013-01-01,2927825,19
Franklin County,Government,92,2014-01-01,1892405,17
Franklin County,Government,92,2015-01-01,3519479,17
Franklin County,Government,92,2016-01-01,2501522,15
Franklin County,Health Care,62,2005-01-01,1629350,19
Franklin County,Health Care,62,2006-01-01,1858818,22
Franklin County,Health Care,62,2007-01-01,1878233,22
Franklin County,Health Care,62,2008-01-01,1661389,45
Franklin County,Health Care,62,2009-01-01,330504,55
Franklin County,Health Care,62,2010-01-01,220833,46
Franklin County,Health Care,62,2011-01-01,292363,55
Franklin County,Health Care,62,2012-01-01,549235,58
Franklin County,Health Care,62,2013-01-01,1391224,64
Franklin County,Health Care,62,2014-01-01,875707,51
Franklin County,Health Care,62,2015-01-01,951703,58
Franklin County,Health Care,62,2016-01-01,1054311,55
Franklin County,Hospitality,72,2005-01-01,47787231,151
Franklin County,Hospitality,72,2006-01-01,52366884,166
Franklin County,Hospitality,72,2007-01-01,60601467,165
Franklin County,Hospitality,72,2008-01-01,62857420,180
Franklin County,Hospitality,72,2009-01-01,65400182,178
Franklin County,Hospitality,72,2010-01-01,70792250,184
Franklin County,Hospitality,72,2011-01-01,75209385,189
Franklin County,Hospitality,72,2012-01-01,79003449,188
Franklin County,Hospitality,72,2013-01-01,82375620,189
Franklin County,Hospitality,72,2014-01-01,87612620,192
Franklin County,Hospitality,72,2015-01-01,95880774,203
Franklin County,Hospitality,72,2016-01-01,100499542,216
Franklin County,Information,51,2005-01-01,27509191,480
Franklin County,Information,51,2006-01-01,31490523,497
Franklin County,Information,51,2007-01-01,34216717,507
Franklin County,Information,51,2008-01-01,37139050,579
Franklin County,Information,51,2009-01-01,39240042,614
Franklin County,Information,51,2010-01-01,40080934,599
Franklin County,Information,51,2011-01-01,40758656,634
Franklin County,Information,51,2012-01-01,41205145,700
Franklin County,Information,51,2013-01-01,43415866,697
Franklin County,Information,51,2014-01-01,44244884,757
Franklin County,Information,51,2015-01-01,46598264,743
Franklin County,Information,51,2016-01-01,44985495,778
Franklin County,Manufacturing,31,2005-01-01,1846360,39
Franklin County,Manufacturing,31,2006-01-01,1260591,44
Franklin County,Manufacturing,31,2007-01-01,1273405,48
Franklin County,Manufacturing,31,2008-01-01,1704228,95
Franklin County,Manufacturing,31,2009-01-01,1212141,116
Franklin County,Manufacturing,31,2010-01-01,1717053,160
Franklin County,Manufacturing,31,2011-01-01,2181817,154
Franklin County,Manufacturing,31,2012-01-01,1234968,158
Franklin County,Manufacturing,31,2013-01-01,1047195,189
Franklin County,Manufacturing,31,2014-01-01,1241919,174
Franklin County,Manufacturing,31,2015-01-01,1078499,178
Franklin County,Manufacturing,31,2016-01-01,1302382,196
Franklin County,Manufacturing,32,2005-01-01,30316039,84
Franklin County,Manufacturing,32,2006-01-01,26660171,80
Franklin County,Manufacturing,32,2007-01-01,28113441,119
Franklin County,Manufacturing,32,2008-01-01,21130458,214
Franklin County,Manufacturing,32,2009-01-01,5943014,216
Franklin County,Manufacturing,32,2010-01-01,8194385,207
Franklin County,Manufacturing,32,2011-01-01,8426539,233
Franklin County,Manufacturing,32,2012-01-01,7533465,240
Franklin County,Manufacturing,32,2013-01-01,7993031,256
Franklin County,Manufacturing,32,2014-01-01,8784796,290
Franklin County,Manufacturing,32,2015-01-01,9073441,282
Franklin County,Manufacturing,32,2016-01-01,13303171,322
Franklin County,Manufacturing,33,2005-01-01,7347135,132
Franklin County,Manufacturing,33,2006-01-01,7367231,135
Franklin County,Manufacturing,33,2007-01-01,9185066,150
Franklin County,Manufacturing,33,2008-01-01,10942490,276
Franklin County,Manufacturing,33,2009-01-01,8688393,337
Franklin County,Manufacturing,33,2010-01-01,9911536,377
Franklin County,Manufacturing,33,2011-01-01,13315345,394
Franklin County,Manufacturing,33,2012-01-01,8523824,383
Franklin County,Manufacturing,33,2013-01-01,9046429,414
Franklin County,Manufacturing,33,2014-01-01,12730403,409
Franklin County,Manufacturing,33,2015-01-01,13248122,454
Franklin County,Manufacturing,33,2016-01-01,15296421,452
Franklin County,Mining,21,2005-01-01,0,0
Franklin County,Mining,21,2006-01-01,1824218,3
Franklin County,Mining,21,2007-01-01,1260060,3
Franklin County,Mining,21,2008-01-01,1519644,6
Franklin County,Mining,21,2009-01-01,833036,3
Franklin County,Mining,21,2010-01-01,920291,4
Franklin County,Mining,21,2011-01-01,795917,4
Franklin County,Mining,21,2012-01-01,1272472,12
Franklin County,Mining,21,2013-01-01,122466,7
Franklin County,Mining,21,2014-01-01,87090,7
Franklin County,Mining,21,2015-01-01,952572,11
Franklin County,Mining,21,2016-01-01,157593,9
Franklin County,Other Govmt.,99,2016-01-01,0,0
Franklin County,Other Private,81,2005-01-01,25089581,333
Franklin County,Other Private,81,2006-01-01,23961366,380
Franklin County,Other Private,81,2007-01-01,25426521,405
Franklin County,Other Private,81,2008-01-01,47438239,475
Franklin County,Other Private,81,2009-01-01,51138938,495
Franklin County,Other Private,81,2010-01-01,58108655,498
Franklin County,Other Private,81,2011-01-01,70429703,562
Franklin County,Other Private,81,2012-01-01,28441070,554
Franklin County,Other Private,81,2013-01-01,39357929,560
Franklin County,Other Private,81,2014-01-01,41568801,597
Franklin County,Other Private,81,2015-01-01,42293109,625
Franklin County,Other Private,81,2016-01-01,42574185,611
Franklin County,Retail Trade,44,2005-01-01,305024247,766
Franklin County,Retail Trade,44,2006-01-01,289876486,796
Franklin County,Retail Trade,44,2007-01-01,298051080,852
Franklin County,Retail Trade,44,2008-01-01,269325501,1280
Franklin County,Retail Trade,44,2009-01-01,245088012,1509
Franklin County,Retail Trade,44,2010-01-01,281296086,1517
Franklin County,Retail Trade,44,2011-01-01,287757817,1679
Franklin County,Retail Trade,44,2012-01-01,351319680,1841
Franklin County,Retail Trade,44,2013-01-01,383928728,1923
Franklin County,Retail Trade,44,2014-01-01,416064319,2051
Franklin County,Retail Trade,44,2015-01-01,474018211,2303
Franklin County,Retail Trade,44,2016-01-01,549453954,2672
Franklin County,Retail Trade,45,2005-01-01,49756988,1191
Franklin County,Retail Trade,45,2006-01-01,93101293,1274
Franklin County,Retail Trade,45,2007-01-01,105719005,1378
Franklin County,Retail Trade,45,2008-01-01,114263937,2027
Franklin County,Retail Trade,45,2009-01-01,133248035,2295
Franklin County,Retail Trade,45,2010-01-01,120529861,2419
Franklin County,Retail Trade,45,2011-01-01,124090872,2576
Franklin County,Retail Trade,45,2012-01-01,128123598,2719
Franklin County,Retail Trade,45,2013-01-01,133567433,2824
Franklin County,Retail Trade,45,2014-01-01,132737767,2960
Franklin County,Retail Trade,45,2015-01-01,137561681,3271
Franklin County,Retail Trade,45,2016-01-01,142911402,3643
Franklin County,Services,54,2005-01-01,5388293,276
Franklin County,Services,54,2006-01-01,6561525,307
Franklin County,Services,54,2007-01-01,6742273,336
Franklin County,Services,54,2008-01-01,10282661,461
Franklin County,Services,54,2009-01-01,8975648,520
Franklin County,Services,54,2010-01-01,9128992,574
Franklin County,Services,54,2011-01-01,13528878,630
Franklin County,Services,54,2012-01-01,11859320,658
Franklin County,Services,54,2013-01-01,12182953,640
Franklin County,Services,54,2014-01-01,13692090,682
Franklin County,Services,54,2015-01-01,13934046,788
Franklin County,Services,54,2016-01-01,13259318,841
Franklin County,Services,55,2005-01-01,0,0
Franklin County,Services,55,2006-01-01,0,0
Franklin County,Services,55,2007-01-01,89231,4
Franklin County,Services,55,2008-01-01,275471,4
Franklin County,Services,55,2009-01-01,0,0
Franklin County,Services,55,2010-01-01,396480,3
Franklin County,Services,55,2011-01-01,0,0
Franklin County,Services,55,2012-01-01,0,0
Franklin County,Services,55,2014-01-01,0,0
Franklin County,Services,55,2015-01-01,0,0
Franklin County,Services,55,2016-01-01,0,0
Franklin County,Utilities,22,2005-01-01,604523,8
Franklin County,Utilities,22,2006-01-01,1274999,8
Franklin County,Utilities,22,2007-01-01,662362,9
Franklin County,Utilities,22,2008-01-01,1292530,9
Franklin County,Utilities,22,2009-01-01,564364,8
Franklin County,Utilities,22,2010-01-01,230024,8
Franklin County,Utilities,22,2011-01-01,314730,8
Franklin County,Utilities,22,2012-01-01,178724,7
Franklin County,Utilities,22,2013-01-01,0,0
Franklin County,Utilities,22,2014-01-01,439933,8
Franklin County,Utilities,22,2015-01-01,82312,7
Franklin County,Utilities,22,2016-01-01,571827,13
Franklin County,Wholesale Trade,42,2005-01-01,117067335,1404
Franklin County,Wholesale Trade,42,2006-01-01,131805278,1491
Franklin County,Wholesale Trade,42,2007-01-01,150152211,1582
Franklin County,Wholesale Trade,42,2008-01-01,142233702,2066
Franklin County,Wholesale Trade,42,2009-01-01,129702977,2286
Franklin County,Wholesale Trade,42,2010-01-01,131938970,2389
Franklin County,Wholesale Trade,42,2011-01-01,151246046,2545
Franklin County,Wholesale Trade,42,2012-01-01,145583409,2626
Franklin County,Wholesale Trade,42,2013-01-01,142831947,2720
Franklin County,Wholesale Trade,42,2014-01-01,145385550,2717
Franklin County,Wholesale Trade,42,2015-01-01,163340840,2916
Franklin County,Wholesale Trade,42,2016-01-01,171393151,3060
Garfield County,Admin Support,56,2005-01-01,148800,41
Garfield County,Admin Support,56,2006-01-01,155864,38
Garfield County,Admin Support,56,2007-01-01,138775,33
Garfield County,Admin Support,56,2008-01-01,173413,43
Garfield County,Admin Support,56,2009-01-01,849596,53
Garfield County,Admin Support,56,2010-01-01,279549,59
Garfield County,Admin Support,56,2011-01-01,989602,64
Garfield County,Admin Support,56,2012-01-01,245906,67
Garfield County,Admin Support,56,2013-01-01,156694,60
Garfield County,Admin Support,56,2014-01-01,138432,58
Garfield County,Admin Support,56,2015-01-01,135485,53
Garfield County,Admin Support,56,2016-01-01,310286,69
Garfield County,Ag. and Forestry,11,2005-01-01,0,0
Garfield County,Ag. and Forestry,11,2006-01-01,0,0
Garfield County,Ag. and Forestry,11,2007-01-01,0,0
Garfield County,Ag. and Forestry,11,2008-01-01,101398,3
Garfield County,Ag. and Forestry,11,2009-01-01,23627,3
